"id","targdol"
"542",53.6882994602116
"548",33.542380382589
"551",33.2535313728602
"553",19.9398210157604
"555",39.5155163061469
"556",29.6732791291633
"560",38.4576464893314
"563",48.1098727709867
"564",37.7122851292519
"566",37.7427444153637
"568",29.1266051381426
"570",37.8321086730237
"571",33.4079881284196
"574",42.4254278053717
"575",45.8173769953397
"576",34.6595614035359
"578",31.0730771374165
"579",36.4381690301693
"580",19.40557562533
"581",38.5832996854169
"582",36.8348475479917
"583",31.7124496372249
"584",27.1355197011548
"585",28.7496031460921
"586",37.2068837586647
"588",27.8859300269388
"590",47.7583826568671
"592",29.8318555212457
"594",29.7993584262499
"596",37.0803351532993
"598",31.5618622901402
"601",43.8996090850902
"604",46.4780831025874
"605",35.4304641232931
"608",27.3077171652279
"609",33.8663020081963
"611",51.7033571688791
"615",33.4079881284196
"616",28.1427452092763
"618",42.0732260402017
"620",33.0749758595854
"622",32.8364696934208
"623",43.5701084717845
"630",41.1472963313892
"632",33.1110377083271
"634",33.5862428505474
"635",24.6521150019644
"636",33.0944061037323
"637",27.4949265943753
"639",31.1563466516508
"640",39.01261313553
"642",31.8182643287076
"644",36.8227049007001
"645",33.6894876163398
"648",31.9277577759913
"650",29.7993584262499
"651",38.9048045478962
"653",41.0035456236837
"654",47.2716982518245
"656",28.3385233026642
"657",33.0944061037323
"664",81.5373198115063
"665",35.4351316159471
"671",32.2322274665527
"672",29.6914732789955
"673",38.5354755149546
"678",34.0889758438026
"680",27.8694628774767
"681",32.4054696110653
"683",32.8752716100644
"685",25.7299740878617
"687",23.4441777183994
"688",29.9787907706556
"689",36.1203800830735
"690",47.778949719812
"693",66.9510470983006
"694",43.5457904491466
"697",23.0407106933058
"700",21.1838739538554
"702",34.1194020435058
"703",43.5086282969942
"705",34.6812857313718
"706",34.2987725982024
"707",22.2656709807948
"708",32.2941654744305
"709",28.8920302236244
"714",30.3139511853167
"715",33.4079881284196
"717",30.68136732252
"719",24.1265969926642
"720",14.1826883071949
"721",26.4760833605058
"722",40.1281005622678
"724",37.5352148305377
"727",25.8818813275777
"728",29.4750964207928
"729",32.4043645511463
"731",29.0805361386332
"733",35.6796274613453
"735",29.4750964207928
"736",29.6973215215115
"741",38.7595774791872
"742",39.3607016166706
"745",50.7641884560608
"752",28.5284653430975
"754",30.1161385077408
"756",26.3391567905629
"757",29.7747848730051
"758",33.9967789442194
"759",36.2364322513413
"761",31.3859359535876
"762",36.8627084017418
"763",30.6376348738717
"764",26.553905554119
"765",27.8115588996178
"766",31.1548319907291
"768",32.760853404234
"769",41.778943688167
"771",34.6297172562003
"772",38.3272737802134
"773",37.1960552413022
"779",32.2163977710805
"780",59.9396064707429
"782",53.9745675728613
"784",41.4916192611414
"785",30.2519382431322
"786",81.0499192605006
"787",47.5780662132057
"789",3.81509417013233
"790",20.4907512987471
"793",33.3902714194347
"794",34.4173729006608
"795",42.4066904556107
"796",33.5870858788832
"798",31.2717322056379
"799",34.6266381163542
"801",34.2510400615312
"803",40.5358517105051
"805",5.95889227823667
"806",28.4282107307927
"807",31.6067675856935
"808",29.7357271414195
"813",34.1406556711827
"815",75.7212362690471
"816",27.9029826152772
"818",36.8715748594422
"821",30.3139511853167
"823",33.1684540834282
"824",36.4460037332696
"825",49.0044244019501
"826",33.4079881284196
"827",35.1540167262393
"828",32.1358230347033
"829",30.6958036741383
"831",29.5003309416094
"832",45.6617548198638
"836",40.5449720836688
"837",33.3822919729865
"843",35.6448053749224
"849",30.1027578006508
"850",33.7040137819368
"852",57.8773618404288
"855",30.0871798546125
"856",25.8492324215313
"860",45.4753618113236
"861",27.5936891624926
"862",22.2214861815094
"864",26.9142320630851
"866",30.3930505432222
"868",23.0135777345106
"870",30.9123653028535
"871",26.5560828602456
"872",34.8049096025367
"875",31.7590988479704
"876",33.5312608013496
"877",34.4285711045137
"880",33.5893920697802
"882",38.1256047197605
"883",41.3768151224627
"886",20.1365647553207
"888",30.6977226753304
"889",28.9678465076345
"891",46.345528988067
"894",19.8554317548615
"899",29.9806838006603
"900",27.8514930494471
"906",29.5195266706066
"908",34.5051120552045
"912",37.3891858780705
"914",50.6814189688738
"915",32.6173111938315
"917",29.6371312168941
"920",43.6708495675479
"921",31.6701872138257
"922",33.0681378666624
"924",30.3589294439413
"925",45.1134233282958
"927",29.6371312168941
"931",19.4136690575183
"932",39.2143913938362
"935",33.5893920697802
"936",31.9162696537094
"937",26.3418263537572
"940",26.1989935500794
"941",32.168467393754
"946",30.6272289153571
"957",28.1427452092763
"960",33.6464771778381
"961",43.2075292193966
"964",33.6753328450232
"965",32.2677011676168
"967",29.6914732789955
"970",49.7522829319162
"973",28.6520718883276
"974",30.0134825564677
"976",36.8348475479917
"977",40.1102642979998
"978",25.7083813986151
"979",25.0249754335525
"982",28.3385233026642
"983",31.3814248407531
"984",41.9254194501918
"987",20.534932015659
"989",32.4043645511463
"995",32.5185586406708
"996",21.511515064867
"997",31.7231156270344
"998",28.8113178447451
"999",29.9515755058864
"1000",33.5619533950603
"1003",31.0069639232613
"1004",23.3664526333344
"1005",31.5571666775804
"1007",34.2510400615312
"1010",21.4285276526111
"1013",40.6604602881706
"1015",30.5530044231446
"1016",32.4880609489447
"1018",42.4066904556107
"1019",29.2512927770879
"1021",32.6203130952505
"1023",24.6254866476552
"1024",32.1322753295722
"1025",29.3293838972083
"1026",29.2825072880925
"1027",36.315062195503
"1028",34.5652435160331
"1030",27.8859300269388
"1032",44.3172464908564
"1034",34.4548216087493
"1035",22.8586662961352
"1036",31.6067675856935
"1039",27.841259170963
"1040",26.2668619384422
"1043",28.3385233026642
"1045",45.354505411376
"1046",25.3942472705274
"1047",37.3445641170759
"1048",30.7366328904367
"1049",32.4332226782741
"1052",28.9995514353475
"1053",35.5614755753983
"1054",27.733692861888
"1058",39.2189909930452
"1059",26.1682031771657
"1061",32.3369561738563
"1063",25.9090235894948
"1064",33.3822919729865
"1065",49.1919984453331
"1066",34.4335488915553
"1067",29.6994849988575
"1068",28.5897224599953
"1069",25.2089502771202
"1070",29.4233984223953
"1073",31.6067675856935
"1082",36.3844085112237
"1083",36.4502602268135
"1084",23.4478949406312
"1085",33.8291556544218
"1087",34.7478907839601
"1088",28.9638011683851
"1092",54.4186565997459
"1093",40.1874263159149
"1094",34.7713162942011
"1102",43.3394972660207
"1103",32.4960844202916
"1104",31.9207701671509
"1105",23.6526171668945
"1110",28.7587699824972
"1111",33.1107172896531
"1112",38.0550378643808
"1113",33.6753328450232
"1118",29.3938950349653
"1120",38.3777231410951
"1121",41.0766821122059
"1122",37.0774267299876
"1124",33.7842215403739
"1125",25.3942472705274
"1126",44.3198137215294
"1129",30.3301241751496
"1130",27.3616552388916
"1131",46.3005540636783
"1132",28.2092825350387
"1133",28.8703894073147
"1135",34.2201072977677
"1141",16.5428353925618
"1143",29.6758298515148
"1144",34.801055683839
"1147",30.3253856297421
"1149",29.7217360951028
"1151",35.4304641232931
"1154",28.7817973687647
"1155",28.3385233026642
"1156",26.2437461622742
"1159",30.3879919219341
"1163",35.8413292478514
"1165",22.3807200098313
"1166",28.6271558206062
"1168",43.508048199233
"1170",31.1548319907291
"1173",35.4286982631279
"1178",47.1523509457104
"1181",28.2092825350387
"1186",34.3814207592419
"1187",33.9803995027519
"1189",30.6977226753304
"1195",57.2720361295549
"1197",33.2873881222744
"1198",32.2966432441605
"1199",36.6695428727721
"1200",35.0979364458465
"1204",34.0192524637507
"1205",33.1024601963949
"1206",26.1060042713768
"1207",33.4601354425835
"1211",25.8287871599086
"1212",30.9123653028535
"1214",24.087649237016
"1217",41.0611594789905
"1218",31.322248082354
"1219",31.6067675856935
"1220",31.4914758057223
"1221",39.4739404924962
"1222",30.3879919219341
"1225",31.6067675856935
"1227",31.6067675856935
"1232",40.5316625380239
"1236",33.4094056539684
"1237",31.3728503873743
"1238",33.5580623056082
"1239",37.4766983102607
"1240",28.5827196887601
"1241",32.6299294092644
"1242",37.0774267299876
"1245",27.9145266973917
"1250",52.3216556142184
"1253",34.601336182843
"1254",27.3077171652279
"1256",29.881510475955
"1258",32.8470320483159
"1259",23.3631488621113
"1264",31.411739435299
"1268",34.6297172562003
"1274",37.0774267299876
"1275",28.4991724909665
"1276",29.4051243373936
"1281",62.2573253677887
"1282",25.5752909807275
"1284",26.2668619384422
"1286",30.9786484856562
"1287",41.6648234081676
"1288",34.1194020435058
"1289",22.6214667372071
"1290",68.7718976307489
"1291",41.8745997624393
"1292",40.3141075681087
"1293",33.2535313728602
"1296",32.0212382736356
"1297",32.4294724364637
"1298",28.0103725463536
"1300",27.9389239986521
"1301",24.2086727868194
"1303",35.4063760223937
"1306",42.1185184473481
"1308",42.5247981140734
"1309",28.7496031460921
"1310",22.5117899764826
"1311",22.5055584213721
"1312",40.1529225661839
"1314",23.7970108855074
"1315",37.0224204481972
"1319",31.3859359535876
"1320",28.9353455704311
"1321",32.5281232029499
"1324",24.8292510067863
"1329",31.9088457376544
"1330",36.7965781187848
"1331",30.3879919219341
"1335",33.5452468357988
"1337",50.6255963643483
"1338",36.4498719300093
"1339",32.8514315645371
"1344",34.5051120552045
"1348",30.6376348738717
"1350",35.7677598775689
"1352",32.4444739367468
"1356",28.7997887589602
"1357",29.2825072880925
"1359",37.0999678704824
"1362",37.3883535775791
"1363",33.6159743766732
"1366",47.7583826568671
"1369",38.5341400583311
"1373",29.5544165029566
"1377",28.916712276698
"1378",28.7496031460921
"1379",31.3859359535876
"1380",44.5998409713474
"1383",39.5176689637025
"1386",43.0099415622859
"1388",57.2705336918779
"1389",31.4455643136731
"1390",36.1491332279568
"1393",38.3462013702217
"1396",45.9366850618985
"1397",39.3197255944233
"1400",30.1812492279694
"1404",38.2544256835066
"1406",29.5739623748016
"1408",34.424353671015
"1413",29.2825072880925
"1417",30.1913140452119
"1420",28.4615102562361
"1422",52.2681683932619
"1423",35.9691707366266
"1424",28.3385233026642
"1425",33.7827621983562
"1429",51.3097993561011
"1432",40.2862384705651
"1433",32.2474914492227
"1434",69.0467341783718
"1437",51.4797379611416
"1440",31.3859359535876
"1441",33.4860201187636
"1442",26.2111414655042
"1444",33.2058466034073
"1446",34.3225418418421
"1449",33.4079881284196
"1453",43.8873446203962
"1454",28.8703894073147
"1457",27.9389239986521
"1458",33.2624691149233
"1459",26.2568526772878
"1460",41.4520193602936
"1461",25.5303754385051
"1463",29.7993584262499
"1464",32.4043645511463
"1465",32.760853404234
"1466",31.6067675856935
"1467",36.4979248719554
"1468",35.9388979024218
"1469",44.8724238461009
"1471",36.3577953148171
"1474",30.0746639208562
"1478",37.0224204481972
"1479",33.3284552373491
"1480",34.8579258768193
"1481",28.1427452092763
"1482",29.2512927770879
"1485",20.927833218633
"1488",20.5969180400533
"1490",25.4975751063756
"1491",28.5601418743043
"1492",38.6473009532399
"1495",32.4043645511463
"1497",35.0274246831963
"1498",33.3547081886501
"1500",34.8049096025367
"1504",29.399470511452
"1505",28.7496031460921
"1506",34.5113118849647
"1508",28.2916333637353
"1509",33.9396654822578
"1512",37.3775227815199
"1516",31.4047605462143
"1517",29.4791060069262
"1518",36.1162485786487
"1519",33.6272984769671
"1520",36.0235023052511
"1521",28.7496031460921
"1524",21.8785969282915
"1526",33.395467102952
"1527",51.4272222426331
"1529",33.8460794827002
"1531",29.3611136099707
"1535",49.1240213539594
"1538",42.0033190017437
"1539",36.2937028945879
"1540",34.6297172562003
"1543",30.6910366610881
"1545",26.0984091542588
"1547",33.4079881284196
"1548",49.158213544684
"1550",38.6944486931477
"1553",35.8778450823534
"1554",28.2861832344697
"1555",41.9510980282077
"1556",24.9667423126723
"1562",29.1266051381426
"1563",51.6007255456591
"1572",29.9270798181151
"1573",26.1758315340952
"1578",28.8703894073147
"1581",34.9959430261941
"1582",36.0359917264972
"1584",42.6174973294616
"1585",33.8683206582225
"1586",38.9306950506378
"1587",31.0069639232613
"1590",30.9046960641605
"1592",29.0208748142688
"1595",28.2089162815813
"1596",30.4751048861849
"1598",30.9682222768755
"1602",30.8361637183392
"1605",36.8456476237741
"1606",34.5875544669417
"1608",40.8716676302122
"1609",28.5849286709071
"1611",28.5363866226266
"1612",31.4902309512103
"1613",28.7792908907867
"1617",25.7009090873847
"1619",28.2092825350387
"1620",36.0611246632216
"1621",28.0644271401697
"1622",25.1436506432597
"1623",34.9231353769341
"1625",32.9462033019225
"1626",34.8168450954313
"1628",31.6864910463298
"1629",38.4094964170354
"1630",40.7975396873373
"1631",33.4079881284196
"1633",25.9476932097545
"1634",34.0298615294014
"1640",29.9971344086331
"1641",48.4302402916793
"1647",30.6939882969958
"1648",26.7519381046139
"1649",27.9389239986521
"1650",49.2135058446948
"1652",30.9587691385032
"1655",29.5028023717947
"1656",49.9541471617063
"1660",33.0123670546839
"1664",40.6299712028849
"1665",40.7693281676292
"1667",38.6207220667256
"1669",28.8703894073147
"1670",24.5574941148822
"1672",40.7211902102306
"1673",33.3180154117559
"1677",32.2364909276633
"1682",41.8791555382775
"1683",38.2544256835066
"1686",32.5856874319636
"1692",29.7993584262499
"1696",41.8364075829334
"1697",27.9389239986521
"1698",33.7515374276786
"1699",31.2739175388204
"1700",19.9010464553895
"1701",40.9183989504648
"1702",39.1945875492275
"1703",28.8069329833305
"1704",31.1563466516508
"1706",27.3077171652279
"1707",29.82711286287
"1708",36.4498719300093
"1715",33.5893920697802
"1716",32.5223850705838
"1717",35.5035989418085
"1718",27.5311960828517
"1720",29.075889415668
"1722",28.7496031460921
"1723",38.8641558931298
"1724",37.7427444153637
"1725",37.7427444153637
"1726",27.1107198624483
"1727",31.2587037781839
"1728",35.3365231529725
"1730",43.8957438947773
"1732",37.0774267299876
"1734",37.7060975382052
"1736",14.681449804139
"1740",30.6699278730131
"1741",31.1689886332034
"1743",33.2535313728602
"1744",38.7473837761743
"1745",51.2177431922682
"1747",23.5656146108968
"1750",34.0944288641013
"1751",49.7320010946686
"1752",26.1266737513766
"1753",32.2163977710805
"1754",26.3574234069554
"1755",27.8020866597837
"1759",28.370101325421
"1760",27.3815592791545
"1761",36.2311962497908
"1762",32.2163977710805
"1764",40.1019876652247
"1766",36.3692964902928
"1767",33.1091076176133
"1768",28.2682706851313
"1771",31.2587037781839
"1772",25.3751764542525
"1775",33.2535313728602
"1779",37.0774267299876
"1780",30.3879919219341
"1783",28.2393098256789
"1786",48.5764042863604
"1790",30.1027578006508
"1793",6.33268585203148
"1795",34.4954465815422
"1798",36.6440417533163
"1799",29.1266051381426
"1800",32.9302966744796
"1801",39.3994887017508
"1807",37.7156496064111
"1808",30.2573164820535
"1809",31.0806151874956
"1811",33.8069029076691
"1817",50.3730118098839
"1820",36.2882627166708
"1822",43.4227389729489
"1823",30.1663572211904
"1825",40.7210091543762
"1826",37.8814241555043
"1827",28.5363866226266
"1833",21.5747922539619
"1834",31.1488431238878
"1837",36.7879490697918
"1839",33.1091076176133
"1841",45.1451034078607
"1843",28.0374860191121
"1844",39.5176689637025
"1846",46.0626599286484
"1850",32.9302966744796
"1852",31.0995649951074
"1853",32.760853404234
"1856",35.4276146185044
"1858",36.0945073854479
"1863",47.154549179886
"1864",28.7496031460921
"1865",31.7151548329231
"1867",30.5530044231446
"1876",27.4285918902066
"1878",28.8703894073147
"1879",38.4655069526073
"1882",25.0567980907633
"1885",43.6099717319093
"1887",43.0361811282685
"1888",28.5827196887601
"1889",34.0501305203304
"1894",25.1120974927088
"1895",32.5856874319636
"1902",30.9123653028535
"1904",30.1120291541937
"1905",28.8996214122016
"1906",28.5363866226266
"1908",32.5433255714448
"1911",48.6515533523166
"1912",28.8703894073147
"1913",48.9605936802764
"1914",32.5039609174424
"1918",28.7496031460921
"1921",39.443027519745
"1923",26.9251219466751
"1928",31.099507612547
"1929",31.8196002478375
"1930",40.794706505772
"1932",34.6189449952077
"1933",32.408074650207
"1936",37.1326427539447
"1939",32.5856874319636
"1942",32.5856874319636
"1945",29.7993584262499
"1946",33.8799018502593
"1948",32.7154796842384
"1953",27.1107198624483
"1955",30.7379536585327
"1956",25.3942472705274
"1965",30.6409976655957
"1966",30.3756527589396
"1967",33.2615467113292
"1971",32.8559847483405
"1972",23.4925013796918
"1973",45.7179219448437
"1974",26.1344084559065
"1975",45.0005236189321
"1977",34.7275088960153
"1978",55.1118798032052
"1979",35.1777307161836
"1980",31.3859359535876
"1981",28.221857549323
"1982",41.1922569744382
"1984",42.3418946211319
"1986",28.3263043444374
"1990",29.4750964207928
"1991",24.1957089717437
"1992",29.9780505738085
"1993",32.2941654744305
"1995",34.1242334774228
"1996",25.9988834847848
"1997",31.3024902129345
"1998",32.8514315645371
"1999",26.6997156680637
"2000",28.4247437775472
"2002",30.8541568307602
"2003",39.7924807669765
"2007",34.6937245563496
"2009",29.4051243373936
"2010",30.9309427037997
"2011",28.8703894073147
"2013",26.4359981698031
"2015",30.1184112883111
"2017",43.1927217553443
"2019",29.6000228802991
"2022",27.765891124476
"2024",30.3879919219341
"2027",24.7902982135069
"2028",37.5669393580524
"2029",28.1874183241989
"2030",31.9360370054
"2034",41.8791555382775
"2035",41.3796106228555
"2036",30.7694770841986
"2037",30.1161385077408
"2043",39.677206159024
"2044",23.1514801024238
"2046",30.3879919219341
"2047",29.5460524556156
"2050",29.0925667373268
"2052",38.9815470624721
"2054",27.8020866597837
"2058",34.1194020435058
"2059",32.276484772982
"2063",29.0908153781615
"2064",32.2474914492227
"2065",31.1404988816307
"2069",34.140652929542
"2072",30.5530044231446
"2073",38.385684204419
"2075",22.2656709807948
"2078",30.1294607551748
"2081",38.2486803606227
"2086",36.7693763258655
"2090",28.9159266215324
"2094",29.2825072880925
"2095",53.1092316553987
"2098",31.9760794853389
"2103",31.8578691869692
"2104",24.7861823227549
"2105",32.0332107908319
"2106",29.7993584262499
"2107",33.0944061037323
"2110",36.9490908228635
"2111",32.7939585048183
"2114",28.7500120065043
"2115",30.6376348738717
"2116",30.6572568247707
"2117",46.6706647643652
"2119",31.3073400388732
"2120",30.8541568307602
"2127",33.4079881284196
"2129",37.6718594559832
"2131",34.1194020435058
"2132",36.7166502329799
"2134",31.4377510723632
"2135",30.9523637081841
"2138",48.0309462232001
"2139",33.6621504464946
"2144",30.9123653028535
"2145",48.6460497365959
"2147",33.595491583341
"2148",27.8020866597837
"2150",27.5678005272677
"2151",32.9879999869515
"2152",30.4951775926219
"2154",31.7130241678378
"2156",44.2998058994938
"2157",33.9844760344529
"2159",41.2578180068385
"2162",31.9217996063355
"2169",62.9696456339656
"2177",41.7961989637463
"2179",27.1107198624483
"2187",28.7496031460921
"2189",17.4346674374351
"2192",28.5363866226266
"2193",42.4109999806014
"2195",26.7442374614211
"2197",44.0856686657355
"2199",35.0698176236907
"2203",26.7442374614211
"2206",39.3874588280901
"2207",45.3362264885627
"2208",24.8497299398301
"2209",55.1702990850024
"2214",36.8456476237741
"2215",31.8182643287076
"2217",43.3767260508022
"2218",28.5363866226266
"2220",34.8507223527279
"2221",44.6386408090513
"2224",39.2171189072877
"2225",28.1427452092763
"2226",30.9523637081841
"2230",31.3024902129345
"2234",31.8014905675497
"2235",54.0762529262194
"2236",30.2427542393129
"2239",27.7099267090265
"2240",42.5102663264334
"2241",32.235694352347
"2244",50.4802732328752
"2249",32.0199488744029
"2251",28.1237744349424
"2252",36.927550540319
"2254",27.733692861888
"2256",35.0701530599919
"2257",35.4589728232644
"2258",32.007189384369
"2259",37.0774267299876
"2262",35.6362088455332
"2263",29.475236736756
"2267",27.3815592791545
"2268",36.2521984218703
"2269",33.7457174465242
"2270",29.6351551200452
"2272",33.0944061037323
"2273",34.2023819803041
"2277",31.1563466516508
"2282",30.9102998951139
"2284",49.9118173947082
"2286",32.2045581619539
"2287",31.3330479750625
"2288",45.0947610831754
"2289",33.3547081886501
"2291",23.6526171668945
"2292",29.3044148354147
"2293",31.2095843154352
"2294",33.0674634142139
"2296",40.4798232025821
"2299",6.17395737806649
"2303",36.2979552804448
"2305",39.100716698188
"2306",59.1229358201714
"2308",62.8180035279219
"2311",30.3478328698037
"2313",29.4750964207928
"2314",28.495864419895
"2316",33.4040862816538
"2317",37.9617332305989
"2318",27.7811029049089
"2319",45.1618879449876
"2327",25.945794861647
"2330",43.8132370247909
"2331",28.6875170027227
"2332",23.6526171668945
"2334",44.8022490790432
"2335",31.923608368595
"2336",34.5051120552045
"2337",30.6977226753304
"2338",6.33268585203148
"2344",28.6740601358763
"2346",32.698590250296
"2347",29.4791060069262
"2348",34.5507849203466
"2349",30.9174813140218
"2351",35.4304641232931
"2352",35.6156180973494
"2354",39.7336433562664
"2357",29.7993584262499
"2358",25.9090235894948
"2359",25.9273546088303
"2361",27.1107198624483
"2362",34.1833125880642
"2364",33.7040137819368
"2367",45.1909143548643
"2368",41.2446750700975
"2369",27.322102730349
"2370",31.7134579017542
"2373",29.7993584262499
"2375",27.1107198624483
"2379",23.6526171668945
"2380",31.2141307414313
"2381",44.6818963532835
"2383",36.1548558782119
"2384",30.8962519026203
"2386",76.2364157708647
"2389",55.6589408162405
"2390",36.3135234780152
"2391",30.3879919219341
"2392",33.1442338105729
"2393",41.9254194501918
"2395",39.9640617528831
"2396",30.4951775926219
"2397",41.4139655479318
"2398",34.5051120552045
"2402",29.0925667373268
"2404",31.8182643287076
"2405",43.3536687940354
"2406",28.1901711421896
"2413",36.927550540319
"2414",36.259638178988
"2416",30.632530846963
"2417",42.5734161194077
"2420",36.8348475479917
"2421",32.5856874319636
"2422",35.8326469387405
"2424",27.9389239986521
"2425",31.2047510230309
"2426",33.7378736101651
"2427",27.7911159535693
"2428",31.2063324347345
"2431",30.6172030134348
"2432",33.97749075942
"2433",27.414710559563
"2434",33.0944061037323
"2435",38.347827550792
